age,age_bin,annualincome,calldroprate,callfailurerate,callingnum,customerid,customersuspended,education,gender,homeowner,maritalstatus,monthlybilledamount,noadditionallines,numberofcomplaints,numberofmonthunpaid,numdayscontractequipmentplanexpiring,occupation,penaltytoswitch,state,totalminsusedinlastmonth,unpaidbalance,usesinternetservice,usesvoiceservice,percentagecalloutsidenetwork,totalcallduration,avgcallduration,churn
47,40-59,91388,0.03,0,4251010458,4585,Yes,Bachelor or equivalent,Female,No,Single,89,\N,0,3,22,Technology Related Job,468,AL,410,221,No,No,0.11,6486,810,0
47,40-59,91388,0.03,0,4251010458,4585,Yes,Bachelor or equivalent,Female,No,Single,89,\N,0,3,22,Technology Related Job,468,AL,410,221,No,No,0.11,3152,1050,0
47,40-59,91388,0.03,0,4251010458,4585,Yes,Bachelor or equivalent,Female,No,Single,89,\N,0,3,22,Technology Related Job,468,AL,410,221,No,No,0.11,147,147,0
77,60-79,202288,0.02,0.01,4251019591,4586,Yes,Bachelor or equivalent,Male,Yes,Single,27,\N,1,0,40,Non-technology Related Job,141,AZ,107,236,No,No,0.56,2640,660,0
77,60-79,202288,0.02,0.01,4251019591,4586,Yes,Bachelor or equivalent,Male,Yes,Single,27,\N,1,0,40,Non-technology Related Job,141,AZ,107,236,No,No,0.56,4834,966,0
25,20-39,200317,0.04,0.02,4251031218,4587,Yes,Master or equivalent,Male,Yes,Single,35,\N,3,6,81,Technology Related Job,1,MD,110,96,No,No,0.77,1420,710,1
25,20-39,200317,0.04,0.02,4251031218,4587,Yes,Master or equivalent,Male,Yes,Single,35,\N,3,6,81,Technology Related Job,1,MD,110,96,No,No,0.77,3606,601,1
55,40-59,61217,0.02,0.03,4251040720,4588,Yes,Master or equivalent,Female,Yes,Single,92,\N,0,3,99,Non-technology Related Job,173,MI,307,111,No,No,0.23,2707,676,0
55,40-59,61217,0.02,0.03,4251040720,4588,Yes,Master or equivalent,Female,Yes,Single,92,\N,0,3,99,Non-technology Related Job,173,MI,307,111,No,No,0.23,2461,820,0
71,60-79,59246,0.04,0,4251027672,4589,Yes,High School or below,Male,Yes,Married,100,\N,3,1,40,Technology Related Job,33,PA,310,221,No,No,0.44,10103,841,0
71,60-79,59246,0.04,0,4251027672,4589,Yes,High School or below,Male,Yes,Married,100,\N,3,1,40,Technology Related Job,33,PA,310,221,No,No,0.44,6428,1071,0
71,60-79,59246,0.04,0,4251027672,4589,Yes,High School or below,Male,Yes,Married,100,\N,3,1,40,Technology Related Job,33,PA,310,221,No,No,0.44,544,544,0
34,20-39,170147,0.02,0.01,4251015503,4590,Yes,High School or below,Female,No,Married,38,\N,0,6,58,Non-technology Related Job,206,SC,7,236,No,Yes,0.9,1781,890,0
34,20-39,170147,0.02,0.01,4251015503,4590,Yes,High School or below,Female,No,Married,38,\N,0,6,58,Non-technology Related Job,206,SC,7,236,No,Yes,0.9,2478,619,0
49,40-59,168176,0.04,0.02,4251033366,4591,No,High School or below,Female,No,Single,45,\N,3,4,99,Technology Related Job,66,CT,11,96,No,No,0.11,3288,822,0
49,40-59,168176,0.04,0.02,4251033366,4591,No,High School or below,Female,No,Single,45,\N,3,4,99,Technology Related Job,66,CT,11,96,No,No,0.11,3407,486,0
12,0-19,29076,0.02,0.03,4251019925,4592,Yes,High School or below,Male,Yes,Married,103,\N,0,2,17,Non-technology Related Job,238,FL,208,111,No,No,0.56,1177,392,0
12,0-19,29076,0.02,0.03,4251019925,4592,Yes,High School or below,Male,Yes,Married,103,\N,0,2,17,Non-technology Related Job,238,FL,208,111,No,No,0.56,5080,725,0
28,20-39,27105,0.04,0,4251021432,4593,Yes,Bachelor or equivalent,Male,Yes,Single,111,\N,2,7,58,Technology Related Job,99,MT,211,221,No,No,0.77,7203,900,0
28,20-39,27105,0.04,0,4251021432,4593,Yes,Bachelor or equivalent,Male,Yes,Single,111,\N,2,7,58,Technology Related Job,99,MT,211,221,No,No,0.77,407,407,0
58,40-59,138006,0.03,0.01,4251099145,4594,Yes,Bachelor or equivalent,Female,Yes,Single,49,\N,0,5,76,Non-technology Related Job,271,NV,408,236,No,No,0.23,1954,488,1
58,40-59,138006,0.03,0.01,4251099145,4594,Yes,Bachelor or equivalent,Female,Yes,Single,49,\N,0,5,76,Non-technology Related Job,271,NV,408,236,No,No,0.23,2149,537,1
74,60-79,136034,0.05,0.02,4251048998,4595,Yes,Master or equivalent,Male,Yes,Married,56,\N,2,2,17,Technology Related Job,131,UT,411,96,No,No,0.44,1753,438,0
74,60-79,136034,0.05,0.02,4251048998,4595,Yes,Master or equivalent,Male,Yes,Married,56,\N,2,2,17,Technology Related Job,131,UT,411,96,No,No,0.44,3785,630,0
36,20-39,246935,0.03,0.03,4251028314,4596,Yes,Master or equivalent,Female,Yes,Married,114,\N,3,0,35,Non-technology Related Job,303,VA,108,111,No,No,0.9,3834,547,0
36,20-39,246935,0.03,0.03,4251028314,4596,Yes,Master or equivalent,Female,Yes,Married,114,\N,3,0,35,Non-technology Related Job,303,VA,108,111,No,No,0.9,2655,885,0
52,40-59,244964,0.05,0,4251067652,4597,Yes,High School or below,Female,Yes,Married,1,\N,2,5,75,Technology Related Job,164,IL,112,221,No,No,0.11,4540,756,0
52,40-59,244964,0.05,0,4251067652,4597,Yes,High School or below,Female,Yes,Married,1,\N,2,5,75,Technology Related Job,164,IL,112,221,No,No,0.11,8285,920,0
52,40-59,244964,0.05,0,4251067652,4597,Yes,High School or below,Female,Yes,Married,1,\N,2,5,75,Technology Related Job,164,IL,112,221,No,No,0.11,161,161,0
15,0-19,105864,0.03,0.01,4251046096,4598,Yes,High School or below,Male,Yes,Married,59,\N,3,3,94,Non-technology Related Job,336,IA,309,236,No,No,0.56,4417,883,0
15,0-19,105864,0.03,0.01,4251046096,4598,Yes,High School or below,Male,Yes,Married,59,\N,3,3,94,Non-technology Related Job,336,IA,309,236,No,No,0.56,4097,819,0
30,20-39,103893,0.05,0.02,4251070443,4599,Yes,High School or below,Male,No,Single,67,\N,2,0,34,Technology Related Job,196,NY,312,96,No,Yes,0.78,4575,762,0
30,20-39,103893,0.05,0.02,4251070443,4599,Yes,High School or below,Male,No,Single,67,\N,2,0,34,Technology Related Job,196,NY,312,96,No,Yes,0.78,4131,688,0
61,60-79,214794,0.03,0.03,4251059805,4600,Yes,High School or below,Female,Yes,Single,5,\N,3,6,53,Non-technology Related Job,369,ND,9,111,No,No,0.23,4230,1057,1
61,60-79,214794,0.03,0.03,4251059805,4600,Yes,High School or below,Female,Yes,Single,5,\N,3,6,53,Non-technology Related Job,369,ND,9,111,No,No,0.23,4619,659,1
77,60-79,212823,0.05,0,4251091738,4601,Yes,Bachelor or equivalent,Male,Yes,Married,12,\N,1,3,93,Technology Related Job,229,WY,12,221,No,No,0.44,4817,963,0
77,60-79,212823,0.05,0,4251091738,4601,Yes,Bachelor or equivalent,Male,Yes,Married,12,\N,1,3,93,Technology Related Job,229,WY,12,221,No,No,0.44,5736,819,0
39,20-59,73723,0.04,0.01,4251022272,4602,Yes,Bachelor or equivalent,Female,Yes,Single,70,\N,3,1,12,Non-technology Related Job,401,AK,209,236,No,No,0.9,3197,639,0
39,20-59,73723,0.04,0.01,4251022272,4602,Yes,Bachelor or equivalent,Female,Yes,Single,70,\N,3,1,12,Non-technology Related Job,401,AK,209,236,No,No,0.9,1238,619,0
39,20-59,73723,0.04,0.01,4251022272,4602,Yes,Bachelor or equivalent,Female,Yes,Single,70,\N,3,1,12,Non-technology Related Job,401,AK,209,236,No,No,0.9,1458,729,0
55,40-59,71752,0.06,0.02,4251025381,4603,Yes,Bachelor or equivalent,Female,Yes,Married,78,\N,1,6,52,Technology Related Job,261,ME,212,96,No,No,0.11,4982,996,0
55,40-59,71752,0.06,0.02,4251025381,4603,Yes,Bachelor or equivalent,Female,Yes,Married,78,\N,1,6,52,Technology Related Job,261,ME,212,96,No,No,0.11,2340,585,0
17,0-19,182652,0.04,0.03,4251076783,4604,Yes,Master or equivalent,Male,No,Married,16,\N,2,4,71,Non-technology Related Job,434,MA,409,111,No,No,0.57,2015,671,0
17,0-19,182652,0.04,0.03,4251076783,4604,Yes,Master or equivalent,Male,No,Married,16,\N,2,4,71,Non-technology Related Job,434,MA,409,111,No,No,0.57,4580,916,0
33,20-39,180681,0.06,0,4251030551,4605,Yes,PhD or equivalent,Female,No,Single,23,\N,1,1,11,Technology Related Job,294,PA,413,221,No,No,0.78,4565,760,0
33,20-39,180681,0.06,0,4251030551,4605,Yes,PhD or equivalent,Female,No,Single,23,\N,1,1,11,Technology Related Job,294,PA,413,221,No,No,0.78,3181,454,0
64,60-79,41582,0.04,0.01,4251082037,4606,Yes,High School or below,Female,Yes,Single,81,\N,2,7,30,Non-technology Related Job,466,SC,110,236,No,No,0.23,4460,637,0
64,60-79,41582,0.04,0.01,4251082037,4606,Yes,High School or below,Female,Yes,Single,81,\N,2,7,30,Non-technology Related Job,466,SC,110,236,No,No,0.23,4017,803,0
12,0-19,39611,0.06,0.02,4251042268,4607,Yes,High School or below,Male,Yes,Single,88,\N,1,4,70,Technology Related Job,326,CO,113,96,No,No,0.44,4706,522,0
12,0-19,39611,0.06,0.02,4251042268,4607,Yes,High School or below,Male,Yes,Single,88,\N,1,4,70,Technology Related Job,326,CO,113,96,No,No,0.44,3084,771,0
42,40-59,150511,0.04,0.02,4251072421,4608,Yes,High School or below,Female,Yes,Single,26,\N,2,2,89,Non-technology Related Job,499,DE,310,111,No,No,0.9,3040,380,0
42,40-59,150511,0.04,0.02,4251072421,4608,Yes,High School or below,Female,Yes,Single,26,\N,2,2,89,Non-technology Related Job,499,DE,310,111,No,No,0.9,2058,686,0
58,40-59,148540,0.06,0,4251036746,4609,Yes,High School or below,Female,Yes,Married,34,\N,0,0,29,Technology Related Job,359,MO,313,221,No,No,0.11,3201,800,0
58,40-59,148540,0.06,0,4251036746,4609,Yes,High School or below,Female,Yes,Married,34,\N,0,0,29,Technology Related Job,359,MO,313,221,No,No,0.11,5142,857,0
20,20-39,9440,0.05,0,4251094749,4610,Yes,Bachelor or equivalent,Male,No,Married,92,\N,1,5,48,Non-technology Related Job,31,NE,10,236,No,No,0.57,1394,697,0
20,20-39,9440,0.05,0,4251094749,4610,Yes,Bachelor or equivalent,Male,No,Married,92,\N,1,5,48,Non-technology Related Job,31,NE,10,236,No,No,0.57,2741,913,0
36,20-39,7469,0.07,0.02,4251018516,4611,Yes,Bachelor or equivalent,Female,Yes,Single,99,\N,0,3,88,Technology Related Job,392,UT,14,96,No,No,0.78,2787,929,1
36,20-39,7469,0.07,0.02,4251018516,4611,Yes,Bachelor or equivalent,Female,Yes,Single,99,\N,0,3,88,Technology Related Job,392,UT,14,96,No,No,0.78,3309,472,1
66,60-79,118370,0.05,0.02,4251035903,4612,Yes,Bachelor or equivalent,Male,Yes,Married,37,\N,1,0,6,Non-technology Related Job,64,VA,211,111,No,Yes,0.23,4064,812,0
66,60-79,118370,0.05,0.02,4251035903,4612,Yes,Bachelor or equivalent,Male,Yes,Married,37,\N,1,0,6,Non-technology Related Job,64,VA,211,111,No,Yes,0.23,1061,353,0
14,0-19,116399,0.07,0,4251067265,4613,Yes,Master or equivalent,Male,No,Single,45,\N,0,6,47,Technology Related Job,424,ID,214,221,No,No,0.44,2832,566,1
14,0-19,116399,0.07,0,4251067265,4613,Yes,Master or equivalent,Male,No,Single,45,\N,0,6,47,Technology Related Job,424,ID,214,221,No,No,0.44,3267,653,1
45,40-59,227299,0.05,0,4251062483,4614,Yes,High School or below,Female,Yes,Single,102,\N,1,3,65,Non-technology Related Job,96,IN,411,236,No,No,0.9,3313,662,0
45,40-59,227299,0.05,0,4251062483,4614,Yes,High School or below,Female,Yes,Single,102,\N,1,3,65,Non-technology Related Job,96,IN,411,236,No,No,0.9,3392,678,0
61,60-79,225328,0.07,0.02,4251037283,4615,Yes,High School or below,Female,Yes,Married,110,\N,3,1,6,Technology Related Job,457,NM,414,96,No,No,0.11,3203,640,0
61,60-79,225328,0.07,0.02,4251037283,4615,Yes,High School or below,Female,Yes,Married,110,\N,3,1,6,Technology Related Job,457,NM,414,96,No,No,0.11,1641,820,0
23,20-39,86229,0.05,0.02,4251081229,4616,Yes,High School or below,Male,Yes,Married,48,\N,1,6,24,Non-technology Related Job,129,NC,111,111,Yes,No,0.57,1059,529,0
23,20-39,86229,0.05,0.02,4251081229,4616,Yes,High School or below,Male,Yes,Married,48,\N,1,6,24,Non-technology Related Job,129,NC,111,111,Yes,No,0.57,2383,1191,0
39,20-59,84258,0.07,0,4251059918,4617,Yes,High School or below,Female,Yes,Married,55,\N,3,4,65,Technology Related Job,489,WY,115,221,No,No,0.78,2440,610,0
39,20-59,84258,0.07,0,4251059918,4617,Yes,High School or below,Female,Yes,Married,55,\N,3,4,65,Technology Related Job,489,WY,115,221,No,No,0.78,3305,550,0
69,60-79,195158,0.06,0,4251045155,4618,Yes,High School or below,Male,No,Married,113,\N,0,1,83,Non-technology Related Job,162,AK,312,236,No,No,0.24,3053,763,1
69,60-79,195158,0.06,0,4251045155,4618,Yes,High School or below,Male,No,Married,113,\N,0,1,83,Non-technology Related Job,162,AK,312,236,No,No,0.24,1366,1366,1
17,0-19,193187,0,0.02,4251034373,4619,Yes,Bachelor or equivalent,Male,No,Single,1,\N,3,7,24,Technology Related Job,22,ME,315,96,No,No,0.45,2431,1215,1
17,0-19,193187,0,0.02,4251034373,4619,Yes,Bachelor or equivalent,Male,No,Single,1,\N,3,7,24,Technology Related Job,22,ME,315,96,No,No,0.45,302,302,1
47,40-59,54087,0.06,0.02,4251051628,4620,Yes,Bachelor or equivalent,Female,Yes,Single,59,\N,0,5,42,Non-technology Related Job,194,MD,12,111,No,No,0.9,4198,699,0
47,40-59,54087,0.06,0.02,4251051628,4620,Yes,Bachelor or equivalent,Female,Yes,Single,59,\N,0,5,42,Non-technology Related Job,194,MD,12,111,No,No,0.9,1544,386,0
47,40-59,54087,0.06,0.02,4251051628,4620,Yes,Bachelor or equivalent,Female,Yes,Single,59,\N,0,5,42,Non-technology Related Job,194,MD,12,111,No,No,0.9,443,443,0
63,60-79,52116,0,0,4251055637,4621,Yes,Master or equivalent,Female,Yes,Married,66,\N,3,2,83,Technology Related Job,54,OR,15,221,No,Yes,0.11,4150,1037,0
63,60-79,52116,0,0,4251055637,4621,Yes,Master or equivalent,Female,Yes,Married,66,\N,3,2,83,Technology Related Job,54,OR,15,221,No,Yes,0.11,1871,467,0
26,20-39,163017,0.06,0,4251079339,4622,Yes,PhD or equivalent,Male,Yes,Single,4,\N,0,0,1,Non-technology Related Job,227,RI,212,236,No,No,0.57,2880,480,0
26,20-39,163017,0.06,0,4251079339,4622,Yes,PhD or equivalent,Male,Yes,Single,4,\N,0,0,1,Non-technology Related Job,227,RI,212,236,No,No,0.57,4779,682,0
42,40-59,161046,0,0.02,4251053679,4623,Yes,High School or below,Female,Yes,Married,12,\N,2,5,42,Technology Related Job,87,CO,216,96,No,No,0.78,5160,573,0
42,40-59,161046,0,0.02,4251053679,4623,Yes,High School or below,Female,Yes,Married,12,\N,2,5,42,Technology Related Job,87,CO,216,96,No,No,0.78,3522,587,0
72,60-79,21946,0.06,0.02,4251029968,4624,Yes,High School or below,Male,No,Married,69,\N,0,3,60,Non-technology Related Job,259,DE,413,111,No,No,0.24,4907,817,0
72,60-79,21946,0.06,0.02,4251029968,4624,Yes,High School or below,Male,No,Married,69,\N,0,3,60,Non-technology Related Job,259,DE,413,111,No,No,0.24,5000,1250,0
20,20-39,19975,0,0,4251048102,4625,Yes,High School or below,Male,Yes,Single,77,\N,2,0,1,Technology Related Job,119,MO,416,221,No,No,0.45,2319,579,0
20,20-39,19975,0,0,4251048102,4625,Yes,High School or below,Male,Yes,Single,77,\N,2,0,1,Technology Related Job,119,MO,416,221,No,No,0.45,1825,608,0
50,40-59,130875,0.07,0,4251077052,4626,Yes,High School or below,Female,Yes,Single,15,\N,3,6,19,Non-technology Related Job,292,MT,113,236,No,No,0.9,5589,798,0
50,40-59,130875,0.07,0,4251077052,4626,Yes,High School or below,Female,Yes,Single,15,\N,3,6,19,Non-technology Related Job,292,MT,113,236,No,No,0.9,6336,905,0
66,60-79,128904,0.01,0.02,4251040535,4627,Yes,Bachelor or equivalent,Female,Yes,Single,22,\N,2,3,59,Technology Related Job,152,TX,116,96,No,No,0.11,6534,816,0
66,60-79,128904,0.01,0.02,4251040535,4627,Yes,Bachelor or equivalent,Female,Yes,Single,22,\N,2,3,59,Technology Related Job,152,TX,116,96,No,No,0.11,2965,593,0
29,20-39,239805,0.07,0.02,4251096019,4628,Yes,Bachelor or equivalent,Male,Yes,Single,80,\N,3,1,78,Non-technology Related Job,324,VT,313,111,No,No,0.57,183,183,0
29,20-39,239805,0.07,0.02,4251096019,4628,Yes,Bachelor or equivalent,Male,Yes,Single,80,\N,3,1,78,Non-technology Related Job,324,VT,313,111,No,No,0.57,3116,623,0
44,40-59,237834,0.01,0,4251096153,4629,Yes,Master or equivalent,Female,Yes,Married,88,\N,1,6,18,Non-technology Related Job,185,ID,316,221,No,No,0.78,1326,265,0
75,60-79,98734,0.07,0,4251052242,4630,Yes,Master or equivalent,Male,Yes,Married,26,\N,3,4,37,Non-technology Related Job,357,IN,13,236,No,No,0.24,3188,531,0
75,60-79,98734,0.07,0,4251052242,4630,Yes,Master or equivalent,Male,Yes,Married,26,\N,3,4,37,Non-technology Related Job,357,IN,13,236,No,No,0.24,785,392,0
23,20-39,96763,0.01,0.02,4251090938,4631,Yes,High School or below,Male,Yes,Single,33,\N,1,1,77,Non-technology Related Job,217,NM,17,96,No,No,0.45,4356,871,0
23,20-39,96763,0.01,0.02,4251090938,4631,Yes,High School or below,Male,Yes,Single,33,\N,1,1,77,Non-technology Related Job,217,NM,17,96,No,No,0.45,4766,953,0
53,40-59,207664,0.07,0.02,4251090330,4632,Yes,High School or below,Female,No,Single,91,\N,2,7,96,Non-technology Related Job,389,NY,214,111,No,No,0.9,5801,966,0
53,40-59,207664,0.07,0.02,4251090330,4632,Yes,High School or below,Female,No,Single,91,\N,2,7,96,Non-technology Related Job,389,NY,214,111,No,No,0.9,4051,1012,0
53,40-59,207664,0.07,0.02,4251090330,4632,Yes,High School or below,Female,No,Single,91,\N,2,7,96,Non-technology Related Job,389,NY,214,111,No,No,0.9,72,72,0
69,60-79,205692,0.01,0,4251045292,4633,Yes,High School or below,Female,No,Single,98,\N,1,4,36,Non-technology Related Job,250,WI,217,221,No,No,0.12,6154,769,1
69,60-79,205692,0.01,0,4251045292,4633,Yes,High School or below,Female,No,Single,98,\N,1,4,36,Non-technology Related Job,250,WI,217,221,No,No,0.12,5109,1277,1
31,20-39,66593,0,0,4251050836,4634,Yes,High School or below,Male,Yes,Single,36,\N,2,2,55,Non-technology Related Job,422,AL,414,236,No,Yes,0.57,2820,564,0
31,20-39,66593,0,0,4251050836,4634,Yes,High School or below,Male,Yes,Single,36,\N,2,2,55,Non-technology Related Job,422,AL,414,236,No,Yes,0.57,3341,668,0
31,20-39,66593,0,0,4251050836,4634,Yes,High School or below,Male,Yes,Single,36,\N,2,2,55,Non-technology Related Job,422,AL,414,236,No,Yes,0.57,1066,1066,0
47,40-59,64622,0.02,0.02,4251045460,4635,Yes,Bachelor or equivalent,Female,Yes,Married,44,\N,1,7,95,Non-technology Related Job,282,LA,417,96,No,No,0.78,4624,513,0
47,40-59,64622,0.02,0.02,4251045460,4635,Yes,Bachelor or equivalent,Female,Yes,Married,44,\N,1,7,95,Non-technology Related Job,282,LA,417,96,No,No,0.78,4679,935,0
78,60-79,175522,0,0.02,4251065005,4636,Yes,Bachelor or equivalent,Male,Yes,Married,102,\N,2,5,14,Non-technology Related Job,455,MD,114,110,No,No,0.24,6406,800,0
78,60-79,175522,0,0.02,4251065005,4636,Yes,Bachelor or equivalent,Male,Yes,Married,102,\N,2,5,14,Non-technology Related Job,455,MD,114,110,No,No,0.24,2761,690,0
25,20-39,173551,0.02,0,4251071710,4637,No,Bachelor or equivalent,Male,Yes,Single,109,\N,0,3,54,Non-technology Related Job,315,OR,118,220,No,No,0.45,4742,790,0
25,20-39,173551,0.02,0,4251071710,4637,No,Bachelor or equivalent,Male,Yes,Single,109,\N,0,3,54,Non-technology Related Job,315,OR,118,220,No,No,0.45,7061,882,0
25,20-39,173551,0.02,0,4251071710,4637,No,Bachelor or equivalent,Male,Yes,Single,109,\N,0,3,54,Non-technology Related Job,315,OR,118,220,No,No,0.45,260,260,0
56,40-59,34452,0,0,4251017983,4638,Yes,Master or equivalent,Female,No,Married,47,\N,2,0,73,Non-technology Related Job,487,PA,315,235,No,No,0.91,5808,580,0
56,40-59,34452,0,0,4251017983,4638,Yes,Master or equivalent,Female,No,Married,47,\N,2,0,73,Non-technology Related Job,487,PA,315,235,No,No,0.91,5743,638,0
56,40-59,34452,0,0,4251017983,4638,Yes,Master or equivalent,Female,No,Married,47,\N,2,0,73,Non-technology Related Job,487,PA,315,235,No,No,0.91,662,662,0
72,60-79,32481,0.02,0.02,4251042866,4639,Yes,High School or below,Male,Yes,Single,55,\N,0,6,13,Non-technology Related Job,347,CA,318,95,No,No,0.12,430,215,0
72,60-79,32481,0.02,0.02,4251042866,4639,Yes,High School or below,Male,Yes,Single,55,\N,0,6,13,Non-technology Related Job,347,CA,318,95,No,No,0.12,617,617,0
34,20-39,143381,0,0.02,4251088102,4640,Yes,High School or below,Female,Yes,Single,113,\N,1,3,32,Non-technology Related Job,20,CT,15,110,No,No,0.57,3975,662,0
34,20-39,143381,0,0.02,4251088102,4640,Yes,High School or below,Female,Yes,Single,113,\N,1,3,32,Non-technology Related Job,20,CT,15,110,No,No,0.57,753,188,0
34,20-39,143381,0,0.02,4251088102,4640,Yes,High School or below,Female,Yes,Single,113,\N,1,3,32,Non-technology Related Job,20,CT,15,110,No,No,0.57,1382,1382,0
50,40-59,141410,0.02,0,4251085575,4641,Yes,High School or below,Female,Yes,Married,0,\N,0,1,72,Non-technology Related Job,380,MS,18,220,Yes,Yes,0.78,2160,432,1
50,40-59,141410,0.02,0,4251085575,4641,Yes,High School or below,Female,Yes,Married,0,\N,0,1,72,Non-technology Related Job,380,MS,18,220,Yes,Yes,0.78,6167,685,1
50,40-59,141410,0.02,0,4251085575,4641,Yes,High School or below,Female,Yes,Married,0,\N,0,1,72,Non-technology Related Job,380,MS,18,220,Yes,Yes,0.78,689,689,1
12,0-19,2310,0.01,0,4251063594,4642,Yes,High School or below,Male,Yes,Married,58,\N,1,6,90,Non-technology Related Job,52,MT,215,235,No,No,0.24,4773,1193,0
12,0-19,2310,0.01,0,4251063594,4642,Yes,High School or below,Male,Yes,Married,58,\N,1,6,90,Non-technology Related Job,52,MT,215,235,No,No,0.24,5357,765,0
28,20-39,339,0.03,0.02,4251013858,4643,Yes,Bachelor or equivalent,Male,Yes,Married,65,\N,0,4,31,Non-technology Related Job,412,TX,219,95,No,No,0.45,2828,707,0
28,20-39,339,0.03,0.02,4251013858,4643,Yes,Bachelor or equivalent,Male,Yes,Married,65,\N,0,4,31,Non-technology Related Job,412,TX,219,95,No,No,0.45,1659,829,0
59,40-79,111240,0.01,0.02,4251034158,4644,Yes,Bachelor or equivalent,Female,Yes,Married,3,\N,1,1,49,Non-technology Related Job,85,UT,416,110,No,No,0.91,9745,885,0
59,40-79,111240,0.01,0.02,4251034158,4644,Yes,Bachelor or equivalent,Female,Yes,Married,3,\N,1,1,49,Non-technology Related Job,85,UT,416,110,No,No,0.91,2739,456,0
75,60-79,109269,0.03,0,4251058408,4645,Yes,Bachelor or equivalent,Male,Yes,Single,11,\N,3,7,90,Non-technology Related Job,445,HI,419,220,No,No,0.12,3095,773,0
75,60-79,109269,0.03,0,4251058408,4645,Yes,Bachelor or equivalent,Male,Yes,Single,11,\N,3,7,90,Non-technology Related Job,445,HI,419,220,No,No,0.12,4229,845,0
75,60-79,109269,0.03,0,4251058408,4645,Yes,Bachelor or equivalent,Male,Yes,Single,11,\N,3,7,90,Non-technology Related Job,445,HI,419,220,No,No,0.12,595,595,0
37,20-39,220169,0.01,0,4251075589,4646,Yes,Bachelor or equivalent,Female,Yes,Single,69,\N,1,4,8,Non-technology Related Job,117,IL,116,235,No,No,0.57,8300,592,0
37,20-39,220169,0.01,0,4251075589,4646,Yes,Bachelor or equivalent,Female,Yes,Single,69,\N,1,4,8,Non-technology Related Job,117,IL,116,235,No,No,0.57,3655,609,0
